timestamp,station,air_temperature_celsius,wind_speed_knots,wind_direction_deg,air_pressure_hpa,relative_humidity_percent
2026-05-17 19:00:00,Maitri,-19.14,21.89,276,987.1,56.0
2026-05-17 20:00:00,Maitri,-0.7,17.43,57,993.1,61.3
2026-05-17 21:00:00,Maitri,-23.6,18.11,226,1002.8,46.7
2026-05-17 22:00:00,Maitri,-12.09,33.59,331,994.4,69.4
2026-05-17 23:00:00,Maitri,-19.45,12.22,71,963.9,68.4
2026-05-18 00:00:00,Maitri,-22.54,7.26,256,1009.4,79.2
2026-05-18 01:00:00,Maitri,-20.23,22.37,357,973.6,53.0
2026-05-18 02:00:00,Maitri,-27.52,31.64,194,996.8,45.6
2026-05-18 03:00:00,Maitri,-9.44,25.91,167,980.0,61.9
2026-05-18 04:00:00,Maitri,-9.47,11.87,64,1007.2,72.1
2026-05-18 05:00:00,Maitri,-16.94,22.0,196,980.8,46.9
2026-05-18 06:00:00,Maitri,-13.0,39.42,163,997.2,58.6
2026-05-18 07:00:00,Maitri,-7.89,42.2,136,1001.0,79.9
2026-05-18 08:00:00,Maitri,-26.74,10.96,185,997.5,63.9
2026-05-18 09:00:00,Maitri,-4.08,31.56,93,963.5,68.1
2026-05-18 10:00:00,Maitri,-3.85,6.42,134,966.8,40.4
2026-05-18 11:00:00,Maitri,-24.21,11.57,151,989.3,67.8
2026-05-18 12:00:00,Maitri,-5.38,20.43,349,982.0,78.2
2026-05-18 13:00:00,Maitri,1.39,46.11,256,997.5,69.7
2026-05-18 14:00:00,Maitri,-14.88,8.51,59,1009.0,57.0
2026-05-18 15:00:00,Maitri,-19.93,15.08,136,988.7,61.0
2026-05-18 16:00:00,Maitri,2.7,33.31,32,978.0,54.5
2026-05-18 17:00:00,Maitri,-15.64,13.93,119,1005.0,54.5
2026-05-18 18:00:00,Maitri,-13.98,9.89,39,998.9,61.7
2026-05-18 19:00:00,Maitri,0.15,8.25,329,992.7,53.7
2026-05-18 20:00:00,Maitri,-23.58,34.87,146,976.9,85.6
2026-05-18 21:00:00,Maitri,-15.25,16.64,255,997.3,48.1
2026-05-18 22:00:00,Maitri,-23.97,36.99,75,983.3,71.3
2026-05-18 23:00:00,Maitri,-6.83,10.69,243,998.3,86.8
2026-05-19 00:00:00,Maitri,-10.1,25.06,229,1004.0,89.6
2026-05-19 01:00:00,Maitri,-24.74,34.09,181,971.6,65.8
2026-05-19 02:00:00,Maitri,-21.66,17.44,59,984.6,80.3
2026-05-19 03:00:00,Maitri,-9.14,33.51,73,1000.8,53.7
2026-05-19 04:00:00,Maitri,-14.32,43.45,189,1009.2,51.2
2026-05-19 05:00:00,Maitri,-26.0,15.3,16,979.5,81.5
2026-05-19 06:00:00,Maitri,-17.67,18.94,174,992.4,68.1
2026-05-19 07:00:00,Maitri,-27.59,23.38,101,1005.4,67.6
2026-05-19 08:00:00,Maitri,-3.96,43.56,313,970.2,42.7
2026-05-19 09:00:00,Maitri,-3.88,6.19,73,983.0,77.7
2026-05-19 10:00:00,Maitri,0.24,20.74,342,982.5,84.6
2026-05-19 11:00:00,Maitri,-10.83,4.82,288,1006.8,49.3
2026-05-19 12:00:00,Maitri,-0.38,27.6,33,995.7,55.8
2026-05-19 13:00:00,Maitri,-6.55,37.31,261,979.8,53.9
2026-05-19 14:00:00,Maitri,-8.16,33.59,27,995.6,72.2
2026-05-19 15:00:00,Maitri,-22.16,27.08,47,986.5,45.6
2026-05-19 16:00:00,Maitri,-26.96,31.28,153,983.4,48.1
2026-05-19 17:00:00,Maitri,-22.99,44.35,301,991.8,52.3
2026-05-19 18:00:00,Maitri,-17.43,29.42,262,975.6,78.7
2026-05-19 19:00:00,Maitri,-27.92,8.45,326,962.3,44.8
2026-05-19 20:00:00,Maitri,-11.95,12.89,239,1008.2,54.2
2026-05-19 21:00:00,Maitri,-2.82,16.62,112,962.5,90.3
2026-05-19 22:00:00,Maitri,-8.81,42.17,188,968.9,73.2
2026-05-19 23:00:00,Maitri,-0.6,11.48,300,975.8,78.0
2026-05-20 00:00:00,Maitri,-11.03,25.13,240,1002.5,86.4
2026-05-20 01:00:00,Maitri,-20.42,29.98,350,1003.9,87.1
2026-05-20 02:00:00,Maitri,-26.31,28.6,13,966.0,45.5
2026-05-20 03:00:00,Maitri,-24.7,11.48,7,971.2,85.7
2026-05-20 04:00:00,Maitri,-12.36,8.25,147,980.0,81.4
2026-05-20 05:00:00,Maitri,-7.8,8.55,68,987.3,70.1
2026-05-20 06:00:00,Maitri,-7.7,5.89,25,974.9,71.0
2026-05-20 07:00:00,Maitri,-0.62,27.38,354,993.6,58.3
2026-05-20 08:00:00,Maitri,1.21,20.08,310,1009.6,47.7
2026-05-20 09:00:00,Maitri,-20.49,37.3,225,969.1,45.6
2026-05-20 10:00:00,Maitri,-14.01,38.08,281,974.3,70.2
2026-05-20 11:00:00,Maitri,-27.94,21.72,283,971.3,65.7
2026-05-20 12:00:00,Maitri,-12.93,5.91,288,999.8,44.4
2026-05-20 13:00:00,Maitri,-28.43,15.2,351,1005.8,76.3
2026-05-20 14:00:00,Maitri,-23.87,34.82,83,1000.7,44.7
2026-05-20 15:00:00,Maitri,-12.52,34.04,162,981.8,54.2
2026-05-20 16:00:00,Maitri,-12.69,23.18,26,986.8,68.9
2026-05-20 17:00:00,Maitri,-24.74,30.02,336,965.4,48.7
2026-05-20 18:00:00,Maitri,-1.31,42.23,229,990.9,83.0
2026-05-20 19:00:00,Maitri,-6.24,13.93,122,1003.1,58.9
2026-05-20 20:00:00,Maitri,-23.09,8.95,90,968.1,45.1
2026-05-20 21:00:00,Maitri,-14.81,30.71,65,966.7,76.3
2026-05-20 22:00:00,Maitri,-24.86,24.17,240,982.7,53.7
2026-05-20 23:00:00,Maitri,-20.91,45.37,278,988.0,59.8
2026-05-21 00:00:00,Maitri,-26.36,7.52,253,992.4,57.2
2026-05-21 01:00:00,Maitri,-20.72,22.76,137,991.6,79.4
2026-05-21 02:00:00,Maitri,-21.79,36.03,189,975.2,72.4
2026-05-21 03:00:00,Maitri,-5.73,33.22,137,980.5,50.2
2026-05-21 04:00:00,Maitri,-7.92,18.72,292,977.0,74.3
2026-05-21 05:00:00,Maitri,-22.15,26.49,52,1006.5,90.6
2026-05-21 06:00:00,Maitri,-9.22,6.48,3,964.6,88.1
2026-05-21 07:00:00,Maitri,-16.07,39.3,234,975.6,41.4
2026-05-21 08:00:00,Maitri,-17.66,13.42,285,973.7,89.1
2026-05-21 09:00:00,Maitri,1.87,36.16,159,976.9,67.6
2026-05-21 10:00:00,Maitri,1.4,35.52,229,984.5,80.0
2026-05-21 11:00:00,Maitri,-3.06,35.3,84,963.5,54.9
2026-05-21 12:00:00,Maitri,-6.19,29.37,64,970.2,40.1
2026-05-21 13:00:00,Maitri,-23.51,21.61,167,1011.3,86.6
2026-05-21 14:00:00,Maitri,-0.26,17.11,69,979.1,54.6
2026-05-21 15:00:00,Maitri,-7.14,7.32,133,963.3,60.7
2026-05-21 16:00:00,Maitri,-13.3,33.71,285,985.5,41.5
2026-05-21 17:00:00,Maitri,-26.79,24.38,135,975.1,60.0
2026-05-21 18:00:00,Maitri,-15.28,34.12,99,988.1,59.4
2026-05-21 19:00:00,Maitri,-10.59,14.01,346,974.8,73.5
2026-05-21 20:00:00,Maitri,-21.68,12.55,353,977.3,62.4
2026-05-21 21:00:00,Maitri,-6.81,29.41,65,978.5,45.2
2026-05-21 22:00:00,Maitri,-0.43,6.63,249,1006.8,55.3
2026-05-21 23:00:00,Maitri,-20.84,12.13,138,993.8,75.9
2026-05-22 00:00:00,Maitri,-15.02,40.63,280,962.7,60.6
2026-05-22 01:00:00,Maitri,-11.09,41.21,329,978.0,89.9
2026-05-22 02:00:00,Maitri,-13.47,40.96,223,971.1,49.3
2026-05-22 03:00:00,Maitri,-19.38,15.09,85,1010.2,52.9
2026-05-22 04:00:00,Maitri,-24.58,42.79,309,967.5,73.0
2026-05-22 05:00:00,Maitri,-27.13,10.51,41,975.1,72.5
2026-05-22 06:00:00,Maitri,-10.45,18.43,199,964.9,66.9
2026-05-22 07:00:00,Maitri,-25.13,29.37,314,972.9,84.5
2026-05-22 08:00:00,Maitri,-3.43,27.65,297,999.8,81.2
2026-05-22 09:00:00,Maitri,-17.31,44.06,195,1011.1,85.3
2026-05-22 10:00:00,Maitri,-2.36,23.98,248,966.1,80.9
2026-05-22 11:00:00,Maitri,-0.72,32.62,242,1004.1,52.0
2026-05-22 12:00:00,Maitri,-24.3,9.62,279,971.7,83.7
2026-05-22 13:00:00,Maitri,-5.48,26.6,300,988.6,81.2
2026-05-22 14:00:00,Maitri,-17.82,16.26,335,971.4,92.0
2026-05-22 15:00:00,Maitri,-12.97,14.3,79,1004.2,43.8
2026-05-22 16:00:00,Maitri,0.72,32.35,23,965.4,67.9
2026-05-22 17:00:00,Maitri,-11.21,5.11,182,1003.8,57.7
2026-05-22 18:00:00,Maitri,-27.68,44.1,192,1004.9,56.2
2026-05-22 19:00:00,Maitri,-17.58,22.73,284,982.1,64.2
2026-05-22 20:00:00,Maitri,1.03,22.2,199,985.6,83.5
2026-05-22 21:00:00,Maitri,-9.83,12.01,10,989.6,49.3
2026-05-22 22:00:00,Maitri,-11.77,36.93,238,965.1,74.1
2026-05-22 23:00:00,Maitri,-13.44,40.51,0,978.7,70.5
2026-05-23 00:00:00,Maitri,-18.33,35.75,148,987.0,91.4
2026-05-23 01:00:00,Maitri,-24.13,24.11,224,988.8,64.9
2026-05-23 02:00:00,Maitri,-22.11,37.32,278,1011.7,47.0
2026-05-23 03:00:00,Maitri,-10.39,15.6,18,1007.7,87.9
2026-05-23 04:00:00,Maitri,-22.93,12.28,187,971.1,51.3
2026-05-23 05:00:00,Maitri,-27.25,20.41,212,1011.5,71.5
2026-05-23 06:00:00,Maitri,-25.27,12.79,225,982.3,57.4
2026-05-23 07:00:00,Maitri,-27.62,8.24,53,1002.7,81.5
2026-05-23 08:00:00,Maitri,-9.75,43.28,229,980.7,51.9
2026-05-23 09:00:00,Maitri,-1.3,15.59,170,1012.8,47.4
2026-05-23 10:00:00,Maitri,-15.47,9.7,214,1000.9,82.4
2026-05-23 11:00:00,Maitri,-23.71,18.82,150,966.9,88.6
2026-05-23 12:00:00,Maitri,-8.68,32.62,88,973.5,85.7
2026-05-23 13:00:00,Maitri,-14.87,11.53,314,972.0,75.0
2026-05-23 14:00:00,Maitri,-6.78,40.81,174,1005.7,40.7
2026-05-23 15:00:00,Maitri,-9.1,43.57,148,966.1,90.2
2026-05-23 16:00:00,Maitri,-7.48,36.49,343,965.4,83.6
2026-05-23 17:00:00,Maitri,-23.54,45.38,347,989.4,74.6
2026-05-23 18:00:00,Maitri,-5.44,11.16,108,1007.3,90.2
2026-05-23 19:00:00,Maitri,-12.9,38.01,159,982.6,84.7
2026-05-23 20:00:00,Maitri,-0.34,32.21,191,990.1,45.6
2026-05-23 21:00:00,Maitri,-0.22,14.56,292,971.0,44.3
2026-05-23 22:00:00,Maitri,-3.82,21.92,259,999.1,62.3
2026-05-23 23:00:00,Maitri,0.67,8.92,209,981.4,52.6
2026-05-24 00:00:00,Maitri,-21.72,15.91,130,1001.8,61.2
2026-05-24 01:00:00,Maitri,-15.29,13.5,156,980.9,55.1
2026-05-24 02:00:00,Maitri,-7.41,33.31,263,965.0,89.4
2026-05-24 03:00:00,Maitri,-19.02,20.63,231,997.6,85.6
2026-05-24 04:00:00,Maitri,-25.4,40.93,138,962.6,78.1
2026-05-24 05:00:00,Maitri,-13.24,45.23,248,1013.7,80.8
2026-05-24 06:00:00,Maitri,-9.53,15.08,309,982.0,44.1
2026-05-24 07:00:00,Maitri,-25.37,16.84,83,988.3,66.0
2026-05-24 08:00:00,Maitri,-9.69,36.43,47,988.0,56.9
2026-05-24 09:00:00,Maitri,-12.82,16.23,148,982.4,59.0
2026-05-24 10:00:00,Maitri,-19.14,33.49,215,1012.4,86.0
2026-05-24 11:00:00,Maitri,-5.55,31.82,166,1009.7,70.2
2026-05-24 12:00:00,Maitri,-18.12,21.51,150,1011.0,64.7
2026-05-24 13:00:00,Maitri,-12.75,8.71,104,983.2,79.5
2026-05-24 14:00:00,Maitri,-26.16,9.53,349,1004.7,51.7
2026-05-24 15:00:00,Maitri,-26.1,25.37,154,1013.8,80.5
2026-05-24 16:00:00,Maitri,2.08,44.89,155,970.8,85.2
2026-05-24 17:00:00,Maitri,-27.06,18.23,302,1013.8,67.7
2026-05-24 18:00:00,Maitri,-7.86,28.87,34,988.1,56.1
2026-05-24 19:00:00,Maitri,-11.93,19.2,141,986.4,54.2
2026-05-24 20:00:00,Maitri,-19.62,9.58,291,982.0,77.6
2026-05-24 21:00:00,Maitri,-14.27,44.67,127,968.8,65.9
2026-05-24 22:00:00,Maitri,-1.78,28.83,246,977.3,50.3
2026-05-24 23:00:00,Maitri,-27.38,31.49,61,972.1,45.2
2026-05-25 00:00:00,Maitri,-12.35,26.68,121,998.8,51.9
2026-05-25 01:00:00,Maitri,-14.07,40.03,16,1000.2,73.4
2026-05-25 02:00:00,Maitri,-25.33,30.23,195,1002.2,55.6
2026-05-25 03:00:00,Maitri,-1.07,19.63,2,977.5,60.3
2026-05-25 04:00:00,Maitri,-18.5,39.4,96,966.6,53.6
2026-05-25 05:00:00,Maitri,-21.48,8.19,77,991.1,80.4
2026-05-25 06:00:00,Maitri,-18.72,19.04,99,1002.6,46.9
2026-05-25 07:00:00,Maitri,-25.67,21.93,93,1006.4,47.5
2026-05-25 08:00:00,Maitri,-26.94,15.91,292,974.9,91.2
2026-05-25 09:00:00,Maitri,-10.66,7.31,137,988.2,47.4
2026-05-25 10:00:00,Maitri,-5.51,38.89,203,975.4,89.0
2026-05-25 11:00:00,Maitri,-17.75,12.9,17,962.7,90.5
2026-05-25 12:00:00,Maitri,-5.93,36.45,325,963.6,71.6
2026-05-25 13:00:00,Maitri,-1.68,28.28,141,978.1,85.2
2026-05-25 14:00:00,Maitri,-16.73,17.65,292,995.2,53.9
2026-05-25 15:00:00,Maitri,-3.11,26.72,312,990.0,74.5
2026-05-25 16:00:00,Maitri,-14.41,31.59,13,982.5,46.3
2026-05-25 17:00:00,Maitri,-4.72,26.42,334,976.2,45.4
2026-05-25 18:00:00,Maitri,-5.02,42.96,276,978.1,80.9
2026-05-25 19:00:00,Maitri,-20.92,29.76,20,987.7,76.7
2026-05-25 20:00:00,Maitri,-15.22,24.44,68,973.3,51.1
2026-05-25 21:00:00,Maitri,-2.2,10.78,262,1009.0,75.4
2026-05-25 22:00:00,Maitri,-21.72,42.2,136,1010.3,47.5
2026-05-25 23:00:00,Maitri,-2.42,43.85,72,969.3,61.8
2026-05-26 00:00:00,Maitri,-0.81,45.27,301,1005.8,69.6
2026-05-26 01:00:00,Maitri,-27.76,16.7,40,999.0,73.6
2026-05-26 02:00:00,Maitri,-25.31,28.01,271,1011.4,90.0
2026-05-26 03:00:00,Maitri,-6.89,41.63,217,994.5,77.2
2026-05-26 04:00:00,Maitri,-0.54,45.15,220,985.2,66.7
2026-05-26 05:00:00,Maitri,-28.42,33.99,266,988.8,66.3
2026-05-26 06:00:00,Maitri,-25.03,14.14,110,975.7,52.7
2026-05-26 07:00:00,Maitri,-12.59,28.27,347,998.6,60.5
2026-05-26 08:00:00,Maitri,-3.55,29.45,347,1005.2,42.8
2026-05-26 09:00:00,Maitri,-1.47,21.1,321,1006.7,55.1
2026-05-26 10:00:00,Maitri,-5.83,44.3,82,1004.5,67.7
2026-05-26 11:00:00,Maitri,2.61,20.0,0,975.3,78.1
2026-05-26 12:00:00,Maitri,-17.19,23.2,154,978.0,85.1
2026-05-26 13:00:00,Maitri,-28.02,45.16,185,985.2,40.4
2026-05-26 14:00:00,Maitri,-26.68,40.96,231,1010.8,59.4
2026-05-26 15:00:00,Maitri,-2.54,18.65,123,1013.1,61.6
2026-05-26 16:00:00,Maitri,-21.73,5.59,338,978.2,82.8
2026-05-26 17:00:00,Maitri,-21.8,17.95,193,969.9,90.7
2026-05-26 18:00:00,Maitri,-19.98,25.31,32,1000.9,52.4
2026-05-26 19:00:00,Maitri,-10.54,36.07,189,972.3,79.1
2026-05-26 20:00:00,Maitri,-22.15,28.51,94,970.3,65.6
2026-05-26 21:00:00,Maitri,-25.3,39.81,350,974.3,78.0
2026-05-26 22:00:00,Maitri,-27.4,29.08,122,969.2,84.0
2026-05-26 23:00:00,Maitri,-20.59,11.94,38,1013.5,50.7
2026-05-27 00:00:00,Maitri,-13.77,28.41,150,963.6,75.0
2026-05-27 01:00:00,Maitri,-5.17,6.85,6,1003.9,52.3
2026-05-27 02:00:00,Maitri,-5.17,5.54,356,988.6,84.6
2026-05-27 03:00:00,Maitri,-11.86,21.74,174,972.4,53.6
2026-05-27 04:00:00,Maitri,-22.34,18.94,351,982.5,88.1
2026-05-27 05:00:00,Maitri,-6.29,39.52,334,968.2,72.8
2026-05-27 06:00:00,Maitri,-22.25,24.55,179,990.8,79.3
2026-05-27 07:00:00,Maitri,-21.69,7.67,42,964.4,77.3
2026-05-27 08:00:00,Maitri,-14.82,19.78,95,974.7,68.8
2026-05-27 09:00:00,Maitri,-21.37,16.12,52,963.6,66.2
2026-05-27 10:00:00,Maitri,-5.53,6.8,289,996.0,84.4
2026-05-27 11:00:00,Maitri,-12.05,25.56,156,979.3,69.3
2026-05-27 12:00:00,Maitri,-22.94,22.8,148,963.6,50.6
2026-05-27 13:00:00,Maitri,-22.9,41.04,191,977.6,87.1
2026-05-27 14:00:00,Maitri,1.98,4.64,28,993.2,84.0
2026-05-27 15:00:00,Maitri,-6.06,41.82,183,966.4,60.1
2026-05-27 16:00:00,Maitri,-16.03,34.34,175,982.8,69.9
2026-05-27 17:00:00,Maitri,-15.51,39.03,38,983.6,42.0
2026-05-27 18:00:00,Maitri,-22.45,17.65,35,994.4,52.3
2026-05-27 19:00:00,Maitri,-12.01,14.0,105,976.6,44.6
2026-05-27 20:00:00,Maitri,-17.41,42.84,146,992.6,55.6
2026-05-27 21:00:00,Maitri,-3.3,37.19,70,1000.2,78.8
2026-05-27 22:00:00,Maitri,-0.9,45.7,295,972.0,41.1
2026-05-27 23:00:00,Maitri,-14.41,29.98,222,985.7,91.3
2026-05-28 00:00:00,Maitri,-6.04,12.43,187,973.7,46.3
2026-05-28 01:00:00,Maitri,-16.67,7.61,111,965.1,42.2
2026-05-28 02:00:00,Maitri,-24.45,42.89,338,1000.5,54.6
2026-05-28 03:00:00,Maitri,-4.22,9.98,337,1000.6,58.8
2026-05-28 04:00:00,Maitri,-23.97,17.5,46,990.3,73.0
2026-05-28 05:00:00,Maitri,-23.89,27.05,326,997.0,53.4
2026-05-28 06:00:00,Maitri,-9.89,10.69,265,1004.1,40.0
2026-05-28 07:00:00,Maitri,-0.62,41.1,314,1002.5,86.9
2026-05-28 08:00:00,Maitri,-6.91,40.53,205,971.7,80.0
2026-05-28 09:00:00,Maitri,-2.62,34.36,314,970.9,58.9
2026-05-28 10:00:00,Maitri,1.58,30.46,236,984.0,61.8
2026-05-28 11:00:00,Maitri,-27.75,31.29,232,971.6,69.5
2026-05-28 12:00:00,Maitri,-19.97,22.36,42,968.3,54.1
2026-05-28 13:00:00,Maitri,-9.7,42.93,322,964.2,77.3
2026-05-28 14:00:00,Maitri,-17.5,34.96,111,979.6,91.6
2026-05-28 15:00:00,Maitri,-22.17,35.05,95,998.6,81.4
2026-05-28 16:00:00,Maitri,-25.35,35.07,171,983.7,67.5
2026-05-28 17:00:00,Maitri,-0.99,38.02,211,998.8,61.4
2026-05-28 18:00:00,Maitri,-25.94,6.34,40,999.2,89.7
2026-05-28 19:00:00,Maitri,-10.41,29.9,74,1008.6,48.1
2026-05-28 20:00:00,Maitri,-20.95,42.71,157,968.5,43.0
2026-05-28 21:00:00,Maitri,-10.04,10.29,137,966.7,45.9
2026-05-28 22:00:00,Maitri,-25.19,18.2,64,979.1,41.2
2026-05-28 23:00:00,Maitri,-25.48,16.59,313,1005.4,52.0
2026-05-29 00:00:00,Maitri,-4.4,24.56,213,1011.1,42.1
2026-05-29 01:00:00,Maitri,-18.45,45.49,112,966.0,48.2
2026-05-29 02:00:00,Maitri,-17.87,27.34,326,966.2,44.4
2026-05-29 03:00:00,Maitri,-21.77,11.59,332,994.6,61.9
2026-05-29 04:00:00,Maitri,-19.46,4.73,288,1006.7,66.2
2026-05-29 05:00:00,Maitri,-0.75,15.59,284,978.0,89.0
2026-05-29 06:00:00,Maitri,-24.9,7.21,132,966.5,85.1
2026-05-29 07:00:00,Maitri,-20.26,12.77,131,1008.3,58.8
2026-05-29 08:00:00,Maitri,-5.49,18.85,200,1000.1,66.7
2026-05-29 09:00:00,Maitri,-24.74,27.7,151,969.7,72.9
2026-05-29 10:00:00,Maitri,-15.25,7.9,183,987.9,65.5
2026-05-29 11:00:00,Maitri,-14.06,33.12,330,971.6,87.6
2026-05-29 12:00:00,Maitri,-22.71,8.29,288,970.5,52.2
2026-05-29 13:00:00,Maitri,-22.3,30.41,345,963.0,77.3
2026-05-29 14:00:00,Maitri,-2.73,9.26,173,1010.0,78.9
2026-05-29 15:00:00,Maitri,-7.19,25.56,257,990.3,56.6
2026-05-29 16:00:00,Maitri,-4.91,20.04,240,963.4,44.4
2026-05-29 17:00:00,Maitri,-11.37,13.92,89,990.6,85.3
2026-05-29 18:00:00,Maitri,-24.55,40.35,163,996.5,83.7
2026-05-29 19:00:00,Maitri,-3.09,17.34,128,972.7,89.2
2026-05-29 20:00:00,Maitri,-19.75,34.6,78,986.1,50.0
2026-05-29 21:00:00,Maitri,-22.99,14.12,219,1006.4,41.1
2026-05-29 22:00:00,Maitri,2.42,34.42,202,1003.0,43.3
2026-05-29 23:00:00,Maitri,1.98,35.29,84,963.9,77.3
2026-05-30 00:00:00,Maitri,-27.5,11.07,139,966.9,53.0
2026-05-30 01:00:00,Maitri,-7.96,45.06,277,993.0,62.2
2026-05-30 02:00:00,Maitri,-9.66,27.96,121,1006.5,59.9
2026-05-30 03:00:00,Maitri,-24.77,31.06,165,989.8,40.5
2026-05-30 04:00:00,Maitri,-28.2,6.67,260,1012.7,83.2
2026-05-30 05:00:00,Maitri,-7.04,18.93,251,966.5,60.6
2026-05-30 06:00:00,Maitri,1.99,10.3,48,974.6,68.2
2026-05-30 07:00:00,Maitri,-13.29,18.73,302,985.9,76.8
2026-05-30 08:00:00,Maitri,-20.41,12.03,206,979.5,48.4
2026-05-30 09:00:00,Maitri,-7.38,45.17,123,977.5,53.8
2026-05-30 10:00:00,Maitri,-6.83,23.76,323,978.8,74.7
2026-05-30 11:00:00,Maitri,-17.85,35.19,285,962.6,81.2
2026-05-30 12:00:00,Maitri,-8.97,12.75,253,983.9,40.4
2026-05-30 13:00:00,Maitri,-10.55,9.75,94,1000.2,85.8
2026-05-30 14:00:00,Maitri,0.9,37.18,34,976.7,51.3
2026-05-30 15:00:00,Maitri,-23.26,43.01,230,976.5,64.4
2026-05-30 16:00:00,Maitri,-10.36,37.69,319,987.8,60.7
2026-05-30 17:00:00,Maitri,-22.82,27.61,110,988.8,59.1
2026-05-30 18:00:00,Maitri,-18.77,22.28,120,997.5,49.5
2026-05-30 19:00:00,Maitri,-13.38,40.76,198,993.3,61.7
2026-05-30 20:00:00,Maitri,-13.72,29.75,140,1013.6,60.6
2026-05-30 21:00:00,Maitri,-7.08,14.31,18,1011.7,76.0
2026-05-30 22:00:00,Maitri,-11.53,38.46,263,966.5,81.1
2026-05-30 23:00:00,Maitri,-10.45,21.69,152,996.3,77.2
2026-05-31 00:00:00,Maitri,-15.34,35.63,111,975.5,79.4
2026-05-31 01:00:00,Maitri,-16.36,39.19,229,1011.3,61.0
2026-05-31 02:00:00,Maitri,-26.08,37.0,101,999.6,82.7
2026-05-31 03:00:00,Maitri,-12.8,12.68,278,981.3,87.7
2026-05-31 04:00:00,Maitri,-20.16,24.8,164,1004.9,67.1
2026-05-31 05:00:00,Maitri,-11.07,26.5,124,967.3,44.7
2026-05-31 06:00:00,Maitri,-15.65,7.03,96,964.7,77.4
2026-05-31 07:00:00,Maitri,-19.65,21.83,17,971.2,60.4
2026-05-31 08:00:00,Maitri,-9.0,23.31,83,995.2,62.2
2026-05-31 09:00:00,Maitri,-7.81,12.22,74,1001.1,78.1
2026-05-31 10:00:00,Maitri,-12.29,23.75,217,975.6,79.9
2026-05-31 11:00:00,Maitri,-14.36,14.56,25,983.7,85.4
2026-05-31 12:00:00,Maitri,1.85,13.84,341,970.8,55.2
2026-05-31 13:00:00,Maitri,-5.31,19.47,136,971.4,86.8
2026-05-31 14:00:00,Maitri,-1.85,11.63,296,994.9,45.4
2026-05-31 15:00:00,Maitri,-6.25,43.36,100,965.0,68.8
2026-05-31 16:00:00,Maitri,-8.42,41.8,164,989.0,88.0
2026-05-31 17:00:00,Maitri,-2.4,41.04,189,976.6,52.4
2026-05-31 18:00:00,Maitri,-9.24,9.37,323,1005.6,51.8
2026-05-31 19:00:00,Maitri,1.9,26.39,179,987.4,58.6
2026-05-31 20:00:00,Maitri,-7.94,40.2,231,1005.1,81.1
2026-05-31 21:00:00,Maitri,-21.31,42.03,75,964.3,73.8
2026-05-31 22:00:00,Maitri,-1.98,22.01,122,988.7,82.6
2026-05-31 23:00:00,Maitri,-19.72,38.63,202,971.1,68.0
2026-06-01 00:00:00,Maitri,-12.67,30.98,223,964.8,81.3
2026-06-01 01:00:00,Maitri,2.69,41.12,169,997.1,61.9
2026-06-01 02:00:00,Maitri,-10.56,18.09,294,985.2,53.5
2026-06-01 03:00:00,Maitri,-25.78,7.83,160,1005.7,54.6
2026-06-01 04:00:00,Maitri,-24.15,17.74,173,970.9,67.1
2026-06-01 05:00:00,Maitri,0.28,38.98,303,1000.6,48.9
2026-06-01 06:00:00,Maitri,-16.11,31.19,55,981.0,61.1
2026-06-01 07:00:00,Maitri,-8.62,4.56,214,984.1,54.9
2026-06-01 08:00:00,Maitri,-14.31,24.72,92,966.7,90.0
2026-06-01 09:00:00,Maitri,-15.23,28.21,75,977.3,77.9
2026-06-01 10:00:00,Maitri,-6.7,8.01,288,1011.2,85.9
2026-06-01 11:00:00,Maitri,-14.92,34.66,350,1008.2,51.1
2026-06-01 12:00:00,Maitri,-23.7,9.28,4,1008.0,40.4
2026-06-01 13:00:00,Maitri,-26.82,34.57,280,974.9,86.1
2026-06-01 14:00:00,Maitri,-18.9,34.89,307,984.3,76.4
2026-06-01 15:00:00,Maitri,-20.48,45.99,51,964.6,63.0
2026-06-01 16:00:00,Maitri,1.6,36.95,315,989.0,72.8
2026-06-01 17:00:00,Maitri,-22.04,40.56,219,977.6,90.0
2026-06-01 18:00:00,Maitri,-27.27,14.58,59,996.3,65.4
2026-06-01 19:00:00,Maitri,-4.11,38.31,30,979.3,50.0
2026-06-01 20:00:00,Maitri,-19.81,14.13,82,972.2,44.6
2026-06-01 21:00:00,Maitri,-17.52,30.06,112,984.7,53.2
2026-06-01 22:00:00,Maitri,-23.21,34.89,122,969.9,63.8
2026-06-01 23:00:00,Maitri,-12.2,40.52,109,1013.0,83.3
2026-06-02 00:00:00,Maitri,-12.63,31.11,173,963.1,45.9
2026-06-02 01:00:00,Maitri,-16.9,24.72,246,984.4,80.0
2026-06-02 02:00:00,Maitri,-10.17,24.92,241,1004.2,41.3
2026-06-02 03:00:00,Maitri,-13.4,9.29,46,1008.9,86.9
2026-06-02 04:00:00,Maitri,-23.33,19.32,272,965.9,50.8
2026-06-02 05:00:00,Maitri,-26.38,44.62,64,986.2,82.1
2026-06-02 06:00:00,Maitri,-14.62,4.64,74,989.0,80.6
2026-06-02 07:00:00,Maitri,-23.15,37.0,276,1011.6,62.7
2026-06-02 08:00:00,Maitri,-1.25,28.09,354,997.1,48.3
2026-06-02 09:00:00,Maitri,-14.9,17.69,46,987.3,86.5
